#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-04-16T12:48:33 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-04-16T12:48:33	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/ApJS/180/54/table4	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable
#INFO	MaxTuples=50000	

#RESOURCE=yCat_21800054
#Name: J/ApJS/180/54
#Title: Globular cluster candidates in ACS Virgo survey. (Jordan+, 2009)
#INFO	ivoid=ivo://cds.vizier/j/apjs/180/54	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/180/54	    IVOID of underlying data collection
#INFO	creator=Jordan A.	    First author or institution
#INFO	cites=bibcode:2009ApJS..180...54J	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2009	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/180/54	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.21800054	    Dataset identifier that can be used for citation
#INFO	publication_date=2013-07-15	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_180_54_table4:
#Name: J/ApJS/180/54/table4
#Title: Photometric and structural catalog of sources
#Column	VCC	(I4)	Virgo Cluster Catalog number (1)	[ucd=meta.id.parent]
#Column	RAJ2000	(F11.7)	Right Ascension in decimal degrees (J2000) (2)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F11.7)	Declination in decimal degrees (J2000) (2)	[ucd=pos.eq.dec;meta.main]
#Column	GDist	(F7.3)	Galactocentric distance	[ucd=pos.angDistance]
#Column	zmag	(F6.3)	Model HST/ACS F850LP band magnitude (3)	[ucd=phot.mag;em.opt.I]
#Column	zamag	(F6.3)	Average HST/ACS F850LP band correction aperture magnitude (4)	[ucd=phot.mag;em.opt.I]
#Column	gmag	(F6.3)	Model HST/ACS F475W band magnitude (3)	[ucd=phot.mag;em.opt.B]
#Column	gamag	(F6.3)	Average HST/ACS F475W band correction aperture magnitude (4)	[ucd=phot.mag;em.opt.B]
#Column	rhz	(F7.4)	Best-fit HST/ACS F850LP band half-light radius	[ucd=phys.angSize;src]
#Column	rhg	(F7.4)	Best-fit HST/ACS F475W band half-light radius	[ucd=phys.angSize;src]
#Column	pGC	(F5.2)	Probability source is a Globular Cluster (5)	[ucd=stat.fit.goodness]
#Column	E(B-V)	(F6.3)	Foreground E(B-V) assumed (6)	[ucd=phot.color.excess]
VCC	RAJ2000	DEJ2000	GDist	zmag	zamag	gmag	gamag	rhz	rhg	pGC	E(B-V)
1632	188.9243126	+12.5719876	 64.936	23.198	23.155	24.427	24.409	 0.0259	 0.0293	 0.99	 0.041
1632	188.9014446	+12.5445417	 65.381	23.650	23.656	24.567	24.540	 0.0513	 0.0493	 0.87	 0.041
1632	188.8994611	+12.5644490	 65.673	21.940	21.959	23.611	23.575	 0.0363	 0.0228	 1.00	 0.041
1632	188.9046774	+12.5704872	 65.857	22.555	22.506	23.548	23.515	 0.0253	 0.0272	 1.00	 0.041
1632	188.9305730	+12.5674234	 66.011	23.865	23.808	25.348	25.303	 0.0283	 0.0370	 0.97	 0.041
1632	188.9199859	+12.5379505	 66.115	22.608	22.565	24.056	24.053	 0.0270	 0.0355	 1.00	 0.041
1632	188.8972136	+12.5575858	 66.212	23.755	23.707	25.280	25.244	 0.0177	 0.0257	 0.97	 0.041
1632	188.9042524	+12.5414837	 66.217	24.391	24.337	25.412	25.380	 0.0344	 0.0181	 0.95	 0.041
1632	188.9282531	+12.5419218	 66.280	22.273	22.217	23.787	23.766	 0.0196	 0.0175	 0.97	 0.041
1632	188.8999597	+12.5656744	 66.384	23.182	23.133	24.573	24.535	 0.0205	 0.0295	 0.99	 0.041
1632	188.9315316	+12.5454120	 66.433	23.781	23.703	25.238	25.201	 0.0113	 0.0145	 0.78	 0.041
1632	188.8992264	+12.5646851	 66.824	21.851	21.781	23.274	23.232	 0.0176	 0.0173	 0.94	 0.041
1632	188.9285709	+12.5418905	 67.091	25.009	24.967	25.904	25.877	 0.0455	 0.0470	 0.56	 0.041
1632	188.9340687	+12.5498475	 67.229	22.847	22.814	23.672	23.662	 0.0273	 0.0335	 1.00	 0.041
1632	188.9331830	+12.5641876	 67.473	21.758	21.728	22.805	22.808	 0.0323	 0.0391	 1.00	 0.041
1632	188.9346498	+12.5514400	 67.587	23.614	23.627	24.959	25.032	 0.0555	 0.0488	 0.86	 0.041
1632	188.9296121	+12.5691608	 67.674	23.735	23.706	25.047	25.032	 0.0281	 0.0443	 0.97	 0.041
1632	188.9015312	+12.5433959	 67.820	22.080	22.063	23.002	22.984	 0.0318	 0.0282	 1.00	 0.041
1632	188.9150071	+12.5370330	 67.978	23.219	23.159	24.282	24.255	 0.0331	 0.0308	 0.99	 0.041
1632	188.9101397	+12.5739398	 68.120	22.944	22.898	24.351	24.323	 0.0280	 0.0205	 1.00	 0.041
1632	188.8969745	+12.5515761	 68.530	21.293	21.282	22.929	22.899	 0.0305	 0.0320	 1.00	 0.041
1632	188.9355024	+12.5546667	 68.797	22.111	22.113	22.922	22.997	 0.0651	 0.0679	 0.95	 0.041
1632	188.9043753	+12.5713987	 69.111	23.907	23.908	25.276	25.258	 0.0342	 0.0352	 0.96	 0.041
1632	188.9154488	+12.5753838	 70.194	20.344	20.299	21.740	21.702	 0.0266	 0.0273	 1.00	 0.041
1632	188.9357154	+12.5525966	 70.402	23.429	23.445	24.564	24.567	 0.0400	 0.0359	 0.98	 0.041
1632	188.9068729	+12.5384501	 70.466	21.318	21.274	22.403	22.362	 0.0256	 0.0267	 1.00	 0.041
1632	188.9233071	+12.5376558	 70.524	24.425	24.450	25.743	25.725	 0.0401	 0.0307	 0.90	 0.041
1632	188.9353309	+12.5506455	 70.604	22.721	22.702	23.567	23.573	 0.0320	 0.0334	 1.00	 0.041
1632	188.9331791	+12.5660415	 70.652	23.417	23.351	24.472	24.426	 0.0240	 0.0254	 0.99	 0.041
1632	188.8958308	+12.5570629	 70.885	21.033	20.996	22.296	22.269	 0.0290	 0.0268	 1.00	 0.041
1632	188.9221173	+12.5746458	 70.887	24.195	24.133	25.199	25.163	 0.0160	 0.0367	 0.97	 0.041
1632	188.8966484	+12.5615900	 70.940	19.063	19.406	20.030	20.376	 0.1283	 0.1250	 1.00	 0.041
1632	188.9074080	+12.5737478	 70.979	22.245	22.236	23.431	23.441	 0.0348	 0.0386	 1.00	 0.041
1632	188.9361055	+12.5597821	 72.134	24.394	24.388	25.869	25.848	 0.0460	 0.0265	 0.90	 0.041
1632	188.9261180	+12.5384625	 72.171	24.310	24.270	25.278	25.254	 0.0133	 0.0176	 0.80	 0.041
1632	188.9355609	+12.5495941	 72.487	20.043	20.051	21.300	21.308	 0.0416	 0.0393	 1.00	 0.041
1632	188.8980720	+12.5458335	 72.584	22.762	22.849	23.976	23.942	 0.0514	 0.0357	 1.00	 0.041
1632	188.9129325	+12.5358544	 72.917	22.337	22.286	23.798	23.761	 0.0256	 0.0273	 1.00	 0.041
1632	188.9135412	+12.5760795	 73.172	23.492	23.433	24.669	24.634	 0.0301	 0.0275	 0.99	 0.041
1632	188.9215223	+12.5362827	 73.244	22.822	22.783	23.727	23.701	 0.0296	 0.0295	 1.00	 0.041
1632	188.9058392	+12.5737947	 73.616	23.203	23.272	24.281	24.297	 0.0593	 0.0533	 0.91	 0.041
1632	188.8969148	+12.5472824	 73.786	22.602	22.566	23.929	23.902	 0.0135	 0.0128	 0.83	 0.041
1632	188.9214191	+12.5759186	 74.590	23.115	23.048	24.303	24.255	 0.0222	 0.0273	 0.99	 0.041
1632	188.8997318	+12.5692654	 74.650	23.917	23.875	25.422	25.394	 0.0459	 0.0452	 0.85	 0.041
1632	188.8946218	+12.5554024	 75.051	21.772	21.752	23.075	23.050	 0.0219	 0.0185	 1.00	 0.041
1632	188.8948327	+12.5593496	 75.335	23.141	23.128	24.293	24.287	 0.0330	 0.0301	 0.99	 0.041
1632	188.8967256	+12.5465988	 75.469	23.388	23.318	24.840	24.794	 0.0222	 0.0218	 0.98	 0.041
1632	188.9368293	+12.5608982	 75.496	21.174	21.115	22.129	22.090	 0.0271	 0.0284	 1.00	 0.041
1632	188.9346606	+12.5455559	 75.499	22.568	22.686	24.114	24.195	 0.0699	 0.0675	 0.86	 0.041
1632	188.8959160	+12.5636566	 75.825	21.544	21.567	22.562	22.602	 0.0671	 0.0691	 0.99	 0.041
1632	188.8971876	+12.5663513	 75.981	20.292	20.345	21.323	21.349	 0.0471	 0.0434	 1.00	 0.041
1632	188.9108604	+12.5353224	 76.202	23.631	23.626	24.648	24.766	 0.0413	 0.0600	 0.87	 0.041
1632	188.8964221	+12.5654246	 76.799	24.531	24.463	25.661	25.628	 0.0256	 0.0387	 0.92	 0.041
1632	188.9364495	+12.5633341	 76.806	21.155	21.137	22.088	22.065	 0.0349	 0.0354	 1.00	 0.041
1632	188.9059753	+12.5368497	 77.026	21.462	21.427	22.793	22.759	 0.0268	 0.0272	 1.00	 0.041
1632	188.9302796	+12.5722376	 77.404	24.619	24.686	25.761	25.731	 0.0461	 0.0551	 0.50	 0.041
1632	188.9360372	+12.5468457	 77.691	22.861	22.805	24.300	24.280	 0.0227	 0.0285	 1.00	 0.041
1632	188.9245309	+12.5359218	 77.939	23.806	23.967	25.016	24.996	 0.0738	 0.0513	 0.60	 0.041
1632	188.9351704	+12.5668944	 78.250	24.795	24.732	26.053	26.018	 0.0204	 0.0161	 0.83	 0.041
1632	188.8986542	+12.5696404	 78.433	22.714	22.669	23.762	23.731	 0.0296	 0.0287	 1.00	 0.041
1632	188.9208646	+12.5772952	 78.948	22.769	22.747	24.112	24.074	 0.0391	 0.0345	 1.00	 0.041
1632	188.8945118	+12.5492474	 79.133	24.099	24.042	24.990	24.958	 0.0310	 0.0223	 0.97	 0.041
1632	188.9377462	+12.5615776	 79.227	21.699	21.649	22.698	22.667	 0.0225	 0.0315	 1.00	 0.041
1632	188.8939169	+12.5609472	 79.622	22.515	22.468	23.923	23.904	 0.0218	 0.0244	 1.00	 0.041
1632	188.8944709	+12.5488373	 79.710	22.902	22.925	23.905	23.895	 0.0675	 0.0611	 0.90	 0.041
1632	188.9341132	+12.5424768	 79.997	22.024	21.970	23.378	23.359	 0.0241	 0.0233	 1.00	 0.041
1632	188.9325042	+12.5405895	 80.060	23.363	23.301	24.652	24.625	 0.0301	 0.0325	 0.99	 0.041
1632	188.9245755	+12.5764842	 80.064	22.385	22.368	23.394	23.352	 0.0319	 0.0372	 1.00	 0.041
1632	188.8933674	+12.5587659	 80.124	23.879	23.865	25.316	25.280	 0.0319	 0.0259	 0.98	 0.041
1632	188.9355271	+12.5675348	 80.488	22.945	22.893	24.091	24.050	 0.0232	 0.0325	 1.00	 0.041
1632	188.8934789	+12.5601685	 80.508	22.344	22.721	23.484	23.662	 0.1175	 0.0729	 0.62	 0.041
1632	188.9186221	+12.5336373	 80.659	22.439	22.387	23.452	23.447	 0.0273	 0.0301	 1.00	 0.041
1632	188.9328167	+12.5405653	 80.942	21.535	21.484	22.991	22.967	 0.0238	 0.0282	 1.00	 0.041
1632	188.9054576	+12.5759003	 80.960	22.883	23.063	23.665	23.912	 0.0757	 0.0864	 0.60	 0.041
1632	188.9334510	+12.5708134	 81.600	22.354	22.332	23.866	23.844	 0.0301	 0.0304	 1.00	 0.041
1632	188.8945636	+12.5467906	 82.051	23.286	23.273	24.170	24.157	 0.0299	 0.0315	 0.99	 0.041
1632	188.8939798	+12.5478143	 82.577	21.627	21.598	23.101	23.059	 0.0269	 0.0268	 1.00	 0.041
1632	188.9120340	+12.5785299	 82.654	23.463	23.394	24.295	24.265	 0.0248	 0.0252	 0.99	 0.041
1632	188.9391645	+12.5598533	 82.760	20.802	20.763	22.092	22.073	 0.0268	 0.0325	 1.00	 0.041
1632	188.9091772	+12.5337649	 83.151	21.443	21.433	22.898	22.882	 0.0352	 0.0338	 1.00	 0.041
1632	188.9072830	+12.5774105	 83.255	24.422	24.384	26.269	26.265	 0.0385	 0.0115	 0.95	 0.041
1632	188.8937665	+12.5641019	 83.444	24.521	24.582	25.799	25.783	 0.0460	 0.0243	 0.90	 0.041
1632	188.9077789	+12.5776611	 83.476	23.350	23.321	24.674	24.641	 0.0301	 0.0363	 0.99	 0.041
1632	188.9343435	+12.5708226	 84.021	22.911	22.894	23.780	23.787	 0.0306	 0.0373	 1.00	 0.041
1632	188.8948033	+12.5668503	 84.200	21.286	21.245	22.247	22.232	 0.0267	 0.0289	 1.00	 0.041
1632	188.9382739	+12.5645237	 84.311	19.984	20.011	21.025	21.062	 0.0482	 0.0513	 1.00	 0.041
1632	188.9014251	+12.5372622	 84.340	21.447	22.182	22.543	23.242	 0.0679	 0.0729	 1.00	 0.041
1632	188.9324060	+12.5729923	 84.420	23.192	23.125	24.557	24.518	 0.0225	 0.0234	 0.99	 0.041
1632	188.9031206	+12.5358576	 85.094	22.195	22.148	23.071	23.024	 0.0269	 0.0326	 1.00	 0.041
1632	188.8991363	+12.5730502	 85.530	20.751	20.735	21.843	21.849	 0.0310	 0.0320	 1.00	 0.041
1632	188.9346442	+12.5712043	 85.691	21.771	21.924	22.992	23.146	 0.0652	 0.0697	 0.98	 0.041
1632	188.9087051	+12.5330307	 86.167	22.732	22.697	23.760	23.782	 0.0291	 0.0402	 1.00	 0.041
1632	188.9240670	+12.5331520	 86.658	21.119	21.105	22.543	22.540	 0.0344	 0.0307	 1.00	 0.041
1632	188.9046930	+12.5344769	 86.682	21.919	21.876	23.330	23.289	 0.0294	 0.0285	 1.00	 0.041
1632	188.9405497	+12.5589719	 87.093	22.801	22.790	23.773	23.768	 0.0339	 0.0426	 1.00	 0.041
1632	188.9183197	+12.5801670	 87.773	23.801	23.909	24.907	24.970	 0.0702	 0.0479	 0.68	 0.041
1632	188.9396161	+12.5637697	 87.795	22.131	22.120	22.929	22.935	 0.0402	 0.0474	 1.00	 0.041
1632	188.8968470	+12.5396516	 89.082	23.719	23.688	24.999	24.969	 0.0273	 0.0305	 0.99	 0.041
1632	188.9068431	+12.5790211	 89.225	21.516	21.464	22.444	22.420	 0.0299	 0.0296	 1.00	 0.041
1632	188.9293351	+12.5347680	 89.382	22.947	22.934	24.419	24.403	 0.0233	 0.0204	 1.00	 0.041
1632	188.9180340	+12.5310382	 89.764	23.493	23.514	25.000	24.986	 0.0583	 0.0527	 0.85	 0.041
1632	188.9314312	+12.5759582	 90.385	24.262	24.203	25.653	25.645	 0.0237	 0.0347	 0.96	 0.041
1632	188.8904384	+12.5599075	 90.894	21.294	21.252	22.778	22.767	 0.0229	 0.0241	 1.00	 0.041
1632	188.9218553	+12.5804898	 90.932	19.087	19.078	20.293	20.278	 0.0411	 0.0435	 1.00	 0.041
1632	188.9241809	+12.5316762	 91.838	22.926	22.852	24.432	24.401	 0.0187	 0.0242	 1.00	 0.041
1632	188.8898153	+12.5570369	 92.003	22.501	22.455	23.689	23.665	 0.0233	 0.0239	 1.00	 0.041
1632	188.8914174	+12.5467796	 92.315	21.546	21.517	23.128	23.104	 0.0261	 0.0280	 1.00	 0.041
1632	188.8978754	+12.5745397	 92.457	25.033	24.993	25.606	25.587	 0.0466	 0.0455	 0.56	 0.041
1632	188.9081689	+12.5310851	 93.420	20.528	20.508	21.652	21.638	 0.0360	 0.0373	 1.00	 0.041
1632	188.8939853	+12.5412555	 93.516	23.994	23.968	25.471	25.494	 0.0504	 0.0531	 0.73	 0.041
1632	188.9418624	+12.5628065	 94.334	22.691	22.668	23.709	23.749	 0.0410	 0.0527	 1.00	 0.041
1632	188.8911904	+12.5457923	 94.368	22.819	22.790	24.091	24.074	 0.0335	 0.0323	 1.00	 0.041
1632	188.9047520	+12.5319472	 94.812	24.399	24.330	25.460	25.436	 0.0213	 0.0296	 0.95	 0.041
1632	188.8973245	+12.5367609	 95.059	22.134	22.100	23.024	22.992	 0.0272	 0.0242	 1.00	 0.041
1632	188.8984697	+12.5357196	 95.165	23.571	23.514	24.344	24.293	 0.0272	 0.0267	 0.99	 0.041
1632	188.9037438	+12.5322704	 95.282	22.874	22.931	23.702	23.759	 0.0625	 0.0730	 0.85	 0.041
1632	188.9085362	+12.5304201	 95.349	24.555	24.482	26.350	26.304	 0.0179	 0.0224	 0.90	 0.041
1632	188.9022519	+12.5790458	 96.284	22.004	21.972	22.975	22.971	 0.0316	 0.0290	 1.00	 0.041
1632	188.9020824	+12.5789784	 96.378	23.278	23.480	24.375	24.355	 0.0769	 0.0497	 0.82	 0.041
1632	188.8884425	+12.5552361	 96.766	21.036	21.029	22.524	22.529	 0.0353	 0.0331	 1.00	 0.041
1632	188.9083253	+12.5300400	 96.862	21.931	21.902	22.982	22.976	 0.0306	 0.0341	 1.00	 0.041
1632	188.9392925	+12.5703586	 97.128	23.515	23.597	24.644	24.715	 0.0528	 0.0514	 0.89	 0.041
1632	188.8889356	+12.5619310	 97.454	24.714	24.740	26.075	26.067	 0.0418	 0.0442	 0.72	 0.041
1632	188.8965154	+12.5365044	 97.699	22.540	22.478	23.681	23.653	 0.0187	 0.0138	 0.94	 0.041
1632	188.9217991	+12.5824552	 97.811	24.510	24.474	25.575	25.564	 0.0474	 0.0286	 0.86	 0.041
1632	188.8879835	+12.5572715	 98.484	21.675	21.628	22.972	22.957	 0.0320	 0.0283	 1.00	 0.041
1632	188.9037901	+12.5807497	 99.183	23.099	23.112	24.484	24.530	 0.0690	 0.0647	 0.83	 0.041
1632	188.9097421	+12.5828583	 99.512	19.689	19.762	20.919	20.969	 0.0517	 0.0506	 1.00	 0.041
1632	188.9231702	+12.5828055	100.127	23.127	23.079	23.832	23.821	 0.0309	 0.0329	 0.99	 0.041
1632	188.8929596	+12.5724894	100.537	23.763	23.784	25.123	25.105	 0.0398	 0.0184	 0.98	 0.041
1632	188.8873249	+12.5579875	100.944	24.899	24.835	26.133	26.100	 0.0178	 0.0351	 0.90	 0.041
1632	188.9398052	+12.5720965	102.085	22.782	22.758	23.640	23.626	 0.0364	 0.0496	 1.00	 0.041
1632	188.9244536	+12.5831486	102.551	24.657	24.685	25.931	25.890	 0.0422	 0.0430	 0.74	 0.041
1632	188.9426268	+12.5675392	102.633	22.073	22.019	22.948	22.926	 0.0270	 0.0363	 1.00	 0.041
1632	188.9283403	+12.5817553	102.758	24.533	24.568	25.395	25.362	 0.0408	 0.0429	 0.78	 0.041
1632	188.9385622	+12.5740517	102.844	23.879	23.891	25.038	25.047	 0.0352	 0.0402	 0.95	 0.041
1632	188.9235198	+12.5835214	102.943	24.577	24.505	26.339	26.286	 0.0124	 0.0115	 0.58	 0.041
1632	188.9331919	+12.5790843	103.113	23.277	23.233	24.274	24.246	 0.0257	 0.0379	 0.99	 0.041
1632	188.9076385	+12.5837048	104.314	21.680	21.666	22.572	22.567	 0.0297	 0.0299	 1.00	 0.041
1632	188.9228529	+12.5274654	105.155	23.675	25.444	25.503	25.477	 0.0007	 0.0435	 0.97	 0.041
1632	188.9031480	+12.5823049	105.218	25.104	25.046	26.297	26.272	 0.0165	 0.0095	 0.59	 0.041
1632	188.8952145	+12.5771362	105.685	20.976	20.932	22.502	22.480	 0.0222	 0.0304	 1.00	 0.041
1632	188.8899359	+12.5707910	106.041	23.085	23.089	24.462	24.488	 0.0486	 0.0586	 0.95	 0.041
1632	188.9256104	+12.5279169	106.251	22.693	22.663	23.921	23.909	 0.0296	 0.0355	 1.00	 0.041
1632	188.8914288	+12.5734303	106.874	23.036	23.204	24.690	24.767	 0.0696	 0.0512	 0.91	 0.041
1632	188.9031356	+12.5828194	106.908	22.535	22.508	23.975	23.961	 0.0264	 0.0294	 1.00	 0.041
1632	188.9275662	+12.5282910	107.393	23.435	23.385	24.298	24.286	 0.0285	 0.0405	 0.98	 0.041
1632	188.8882260	+12.5430120	107.973	22.754	22.709	24.012	23.966	 0.0261	 0.0281	 1.00	 0.041
1632	188.8880023	+12.5434605	107.992	24.178	24.170	25.305	25.261	 0.0099	 0.0221	 0.83	 0.041
1632	188.8856491	+12.5483501	109.969	20.747	20.717	21.791	21.780	 0.0272	 0.0321	 1.00	 0.041
1632	188.8972593	+12.5806200	110.665	24.192	24.891	24.977	24.950	 0.0017	 0.0257	 0.74	 0.041
1632	188.8893896	+12.5727023	111.296	21.920	21.893	23.002	23.004	 0.0325	 0.0408	 1.00	 0.041
1632	188.9124915	+12.5866395	111.360	23.451	23.417	24.309	24.295	 0.0272	 0.0265	 0.99	 0.041
1632	188.9421567	+12.5735982	111.954	22.699	22.654	23.694	23.668	 0.0180	 0.0339	 1.00	 0.041
1632	188.8894521	+12.5731952	112.075	22.492	22.440	23.395	23.376	 0.0288	 0.0307	 1.00	 0.041
1632	188.9430406	+12.5729214	113.185	19.142	19.186	20.676	20.736	 0.0432	 0.0532	 1.00	 0.041
1632	188.8841377	+12.5610844	113.429	22.464	22.463	23.505	23.478	 0.0223	 0.0282	 1.00	 0.041
1632	188.8915586	+12.5765975	113.656	23.712	23.840	25.030	25.214	 0.0614	 0.0610	 0.68	 0.041
1632	188.9126821	+12.5873750	113.920	23.582	23.572	24.797	24.782	 0.0536	 0.0567	 0.83	 0.041
1632	188.8836480	+12.5521452	114.400	22.651	22.617	24.045	24.068	 0.0272	 0.0385	 1.00	 0.041
1632	188.8893888	+12.5749585	115.910	24.196	24.149	24.890	24.969	 0.0401	 0.0463	 0.82	 0.041
1632	188.8828906	+12.5580164	116.497	23.414	23.461	25.061	25.061	 0.0443	 0.0332	 0.97	 0.041
1632	188.8900316	+12.5760551	116.509	24.161	24.133	25.156	25.179	 0.0283	 0.0450	 0.92	 0.041
1632	188.9005529	+12.5848625	117.533	22.672	22.635	23.997	24.008	 0.0271	 0.0290	 1.00	 0.041
1632	188.9429151	+12.5753558	117.796	22.060	22.007	23.512	23.476	 0.0251	 0.0294	 1.00	 0.041
1632	188.8935118	+12.5808332	119.526	22.371	22.317	23.763	23.760	 0.0200	 0.0219	 1.00	 0.041
1632	188.8892402	+12.5764744	119.628	19.559	19.619	20.548	20.628	 0.0497	 0.0473	 1.00	 0.041
1632	188.8880745	+12.5366770	119.993	23.190	23.206	23.918	23.969	 0.0442	 0.0475	 0.96	 0.041
1632	188.8832826	+12.5663112	120.844	23.286	23.271	24.680	24.703	 0.0324	 0.0363	 0.99	 0.041
1632	188.8829976	+12.5457011	121.538	21.440	21.428	22.362	22.382	 0.0319	 0.0386	 1.00	 0.041
1632	188.8915574	+12.5803947	123.040	19.466	20.075	21.074	21.236	 0.1703	 0.0864	 1.00	 0.041
1632	188.8954429	+12.5837855	123.630	23.258	23.495	24.668	24.879	 0.0898	 0.0398	 0.81	 0.041
1632	188.8810573	+12.5605222	123.814	21.392	21.474	22.514	22.656	 0.0330	 0.0400	 1.00	 0.041
1632	188.8807395	+12.5551150	123.854	25.029	24.981	25.904	25.879	 0.0253	 0.0362	 0.87	 0.041
1632	188.9031489	+12.5884562	125.585	24.416	24.351	26.062	26.400	 0.0190	 0.0031	 0.56	 0.041
1632	188.9465957	+12.5742987	126.403	23.045	23.017	24.635	24.600	 0.0333	 0.0495	 0.98	 0.041
1632	188.8799607	+12.5556669	126.554	24.521	25.736	26.233	26.213	 0.0012	 0.0391	 0.90	 0.041
1632	188.8797021	+12.5521836	128.148	21.369	21.380	22.933	22.950	 0.0355	 0.0409	 1.00	 0.041
1632	188.9027568	+12.5892109	128.618	22.880	22.847	23.768	23.767	 0.0300	 0.0317	 1.00	 0.041
1632	188.8929328	+12.5839097	129.306	24.253	24.249	25.189	25.208	 0.0506	 0.0307	 0.85	 0.041
1632	188.9046485	+12.5902039	129.763	24.350	24.282	25.723	25.716	 0.0179	 0.0264	 0.94	 0.041
1632	188.8889940	+12.5810659	131.133	22.665	22.645	24.017	24.026	 0.0286	 0.0272	 1.00	 0.041
1632	188.9481968	+12.5747499	132.046	22.421	22.451	23.936	23.965	 0.0412	 0.0532	 1.00	 0.041
1632	188.8989705	+12.5886055	132.048	24.262	24.299	25.475	25.457	 0.0126	 0.0254	 0.90	 0.041
1632	188.8803133	+12.5442135	132.171	22.391	22.409	23.309	23.315	 0.0397	 0.0506	 1.00	 0.041
1632	188.8784950	+12.5472715	135.308	23.813	23.922	25.053	25.053	 0.0578	 0.0564	 0.71	 0.041
1632	188.8793077	+12.5438263	135.955	23.279	23.293	24.203	24.194	 0.0357	 0.0383	 0.98	 0.041
1632	188.8894202	+12.5833700	135.971	22.780	22.766	23.736	23.772	 0.0393	 0.0392	 1.00	 0.041
1632	188.8907148	+12.5857341	139.340	22.667	22.688	23.525	23.562	 0.0431	 0.0378	 1.00	 0.041
1632	188.8766973	+12.5473486	141.395	22.916	22.863	24.165	24.179	 0.0263	 0.0427	 1.00	 0.041
1632	188.8761869	+12.5438907	146.345	19.312	19.319	20.391	20.407	 0.0456	 0.0520	 1.00	 0.041
1231	187.4523492	+13.4303373	  5.739	21.523	21.476	22.656	22.618	 0.0298	 0.0367	 1.00	 0.028
1231	187.4531214	+13.4308752	  5.882	22.725	22.676	23.348	23.350	 0.0352	 0.0347	 1.00	 0.028
1231	187.4521363	+13.4301299	  5.915	22.773	22.713	23.889	23.843	 0.0334	 0.0310	 1.00	 0.028
1231	187.4518914	+13.4289937	  6.103	21.646	21.577	23.067	23.021	 0.0228	 0.0259	 1.00	 0.028
1231	187.4555227	+13.4293033	  6.722	22.536	22.511	23.618	23.578	 0.0286	 0.0330	 1.00	 0.028
1231	187.4553554	+13.4284832	  6.819	21.806	21.751	22.873	22.837	 0.0282	 0.0275	 1.00	 0.028
1231	187.4556449	+13.4280578	  8.428	23.163	23.105	24.261	24.216	 0.0389	 0.0401	 0.98	 0.028
1231	187.4511418	+13.4298633	  8.851	23.625	23.552	24.481	24.442	 0.0182	 0.0317	 0.98	 0.028
1231	187.4527407	+13.4269186	  9.136	21.347	21.309	22.342	22.298	 0.0283	 0.0352	 1.00	 0.028
1231	187.4562541	+13.4291925	  9.280	21.747	21.748	23.216	23.194	 0.0368	 0.0272	 1.00	 0.028
1231	187.4522130	+13.4269578	  9.765	22.933	22.875	24.142	24.097	 0.0362	 0.0391	 1.00	 0.028
1231	187.4540845	+13.4266019	  9.910	23.270	23.231	24.038	23.993	 0.0314	 0.0387	 0.98	 0.028
1231	187.4558562	+13.4276242	  9.950	21.706	21.654	23.233	23.197	 0.0218	 0.0312	 1.00	 0.028
1231	187.4561932	+13.4281493	  9.980	22.439	22.372	23.286	23.240	 0.0208	 0.0301	 1.00	 0.028
1231	187.4566288	+13.4292924	 10.572	23.411	23.391	24.455	24.499	 0.0425	 0.0816	 0.76	 0.028
1231	187.4505937	+13.4299818	 10.803	22.151	22.295	23.535	23.542	 0.0657	 0.0353	 1.00	 0.028
1231	187.4505112	+13.4291138	 10.875	22.275	22.227	23.128	23.084	 0.0223	 0.0213	 1.00	 0.028
1231	187.4567526	+13.4286344	 11.270	20.772	20.716	22.146	22.145	 0.0191	 0.0227	 1.00	 0.028
1231	187.4527873	+13.4261198	 11.851	22.065	22.047	23.266	23.229	 0.0391	 0.0378	 1.00	 0.028
1231	187.4565136	+13.4276012	 11.903	22.364	22.304	23.199	23.157	 0.0291	 0.0313	 1.00	 0.028
1231	187.4532428	+13.4258847	 12.406	20.272	20.287	21.304	21.304	 0.0427	 0.0408	 1.00	 0.028
